Date	Netherlands	Greece
11/5/1998	1031.138	1027.715
11/6/1998	1024.313	1022.717
11/9/1998	1030.936	1017.023
11/10/1998	1012.503	1024.646
11/11/1998	1025.97	1020.569
11/12/1998	1018.845	1016.135
11/13/1998	1019.065	1016.274
11/16/1998	1040.366	1054.21
11/17/1998	1036.999	1052.075
11/18/1998	1033.863	1076.305
11/19/1998	1045.681	1121.38
11/20/1998	1080.223	1137.089
11/23/1998	1105.304	1141.057
11/24/1998	1091.442	1145.655
11/25/1998	1084.811	1136.162
11/26/1998	1102.045	1124.567
11/27/1998	1100.682	1134.258
11/30/1998	1061.802	1147.691
12/1/1998	1013.307	1126.264
12/2/1998	990.624	1145.869
12/3/1998	1003.941	1096.349
12/4/1998	1015.588	1116.08
12/7/1998	1022.598	1158.097
12/8/1998	1029.985	1147.989
12/9/1998	1044.241	1140.339
12/10/1998	1048.184	1133.914
12/11/1998	1028.914	1102.775
12/14/1998	1027.303	1080.236
12/15/1998	1040.865	1083.74
12/16/1998	1052.547	1118.023
12/17/1998	1071.583	1119.941
12/18/1998	1071.011	1131.833
12/21/1998	1102.426	1144.472
12/22/1998	1105.449	1148.732
12/23/1998	1122.042	1183.043
12/24/1998	1127.29	1201.873
12/25/1998	1127.29	1201.873
12/28/1998	1138.968	1206.074
12/29/1998	1141.892	1207.278
12/30/1998	1133.38	1232.794
12/31/1998	1133.38	1243.994
1/1/1999	1133.38	1243.994
1/4/1999	1168.209	1327.793
1/5/1999	1179.054	1325.933
1/6/1999	1201.706	1325.933
1/7/1999	1159.429	1384.468
1/8/1999	1156.139	1386.234
1/11/1999	1130.25	1375.253
1/12/1999	1114.842	1371.523
1/13/1999	1058.065	1279.031
1/14/1999	1068.174	1325.61
1/15/1999	1093.767	1315.752
1/18/1999	1123.152	1362.929
1/19/1999	1130.52	1347.697
1/20/1999	1137.617	1370.542
1/21/1999	1121.081	1373.015
1/22/1999	1069.415	1362.999
1/25/1999	1078.575	1328.448
1/26/1999	1075.667	1374.124
1/27/1999	1083.208	1381.726
1/28/1999	1097.733	1409.573
1/29/1999	1082.375	1439.16
2/1/1999	1101.051	1478.523
2/2/1999	1088.665	1501.745
2/3/1999	1076.92	1499.733
2/4/1999	1088.532	1488.122
2/5/1999	1102.968	1488.828
2/8/1999	1093.464	1495.721
2/9/1999	1073.322	1443.515
2/10/1999	1063.909	1447.279
2/11/1999	1071.538	1481.813
2/12/1999	1083.166	1503.116
2/15/1999	1082.521	1517.185
2/16/1999	1077.311	1493.094
2/17/1999	1057.899	1492.747
2/18/1999	1053.527	1466.321
2/19/1999	1063.93	1426.322
2/22/1999	1089.905	1426.322
2/23/1999	1109.315	1352.783
2/24/1999	1114.365	1442.042
2/25/1999	1106.902	1478.407
2/26/1999	1110.516	1472.548
3/1/1999	1092.775	1469.7
3/2/1999	1091.037	1434.567
3/3/1999	1078.256	1439.89
3/4/1999	1079.864	1396.351
3/5/1999	1111.596	1397.618
3/8/1999	1102.806	1432.439
3/9/1999	1097.281	1484.261
3/10/1999	1093.741	1487.496
3/11/1999	1115.103	1500.389
3/12/1999	1126.96	1531.687
3/15/1999	1130.36	1568.538
3/16/1999	1139.24	1565.406
3/17/1999	1140.7	1574.412
3/18/1999	1139.95	1588.806
3/19/1999	1160.413	1631.013
3/22/1999	1156.006	1616.129
3/23/1999	1131.57	1559.94
3/24/1999	1115.444	1484.579
3/25/1999	1130.347	1484.579
3/26/1999	1118.555	1509.429
3/29/1999	1138.532	1496.135
3/30/1999	1134.913	1512.609
3/31/1999	1139.307	1467.121
4/1/1999	1131.009	1353.367
4/2/1999	1131.009	1441.75
4/5/1999	1131.009	1413.674
4/6/1999	1139.667	1439.308
4/7/1999	1151.452	1532.029
4/8/1999	1138.959	1566.64
4/9/1999	1140.097	1566.64
4/12/1999	1139.144	1566.64
4/13/1999	1145.757	1599.353
4/14/1999	1152.231	1605.821
4/15/1999	1151.876	1565.169
4/16/1999	1170.846	1529.539
4/19/1999	1198.288	1453.008
4/20/1999	1175.753	1451.004
4/21/1999	1184.573	1447.106
4/22/1999	1195.298	1426.576
4/23/1999	1195.993	1440.608
4/26/1999	1201.834	1414.482
4/27/1999	1225.134	1494.215
4/28/1999	1232.522	1543.703
4/29/1999	1235.215	1528.478
4/30/1999	1235.215	1571.819
5/3/1999	1240.275	1623.322
5/4/1999	1245.434	1613.276
5/5/1999	1224.753	1636.292
5/6/1999	1217.465	1703.749
5/7/1999	1222.604	1739.519
5/10/1999	1213.363	1711.026
5/11/1999	1207.579	1750.952
5/12/1999	1196.617	1745.439
5/13/1999	1196.617	1710.096
5/14/1999	1185.372	1723.698
5/17/1999	1165.58	1680.644
5/18/1999	1174.296	1746.719
5/19/1999	1184.559	1742.643
5/20/1999	1199.863	1761.995
5/21/1999	1207.429	1775.992
5/24/1999	1207.429	1772.455
5/25/1999	1197.522	1756.037
5/26/1999	1195.224	1687.436
5/27/1999	1181.467	1665.465
5/28/1999	1176.683	1653.51
5/31/1999	1179.86	1653.51
6/1/1999	1180.092	1725.295
6/2/1999	1186.465	1711.022
6/3/1999	1204.056	1738.796
6/4/1999	1212.643	1711.547
6/7/1999	1217.726	1728.88
6/8/1999	1208.831	1711.663
6/9/1999	1211.637	1714.055
6/10/1999	1203.759	1706.574
6/11/1999	1212.433	1702.252
6/14/1999	1207.159	1692.667
6/15/1999	1205.947	1674.223
6/16/1999	1219.219	1669.932
6/17/1999	1220.409	1661.914
6/18/1999	1229.84	1668.214
6/21/1999	1243.812	1676.96
6/22/1999	1231.136	1652.423
6/23/1999	1224.058	1627.837
6/24/1999	1210.313	1626.365
6/25/1999	1196.513	1633.686
6/28/1999	1200.875	1634.482
6/29/1999	1203.559	1633.183
6/30/1999	1195.085	1650.462
7/1/1999	1218.892	1683.471
7/2/1999	1221.793	1690.759
7/5/1999	1244.69	1763.198
7/6/1999	1243.433	1747.903
7/7/1999	1240.299	1739.851
7/8/1999	1244.633	1720.663
7/9/1999	1258.49	1710.389
7/12/1999	1267.193	1723.318
7/13/1999	1251.614	1711.29
7/14/1999	1265.36	1718.518
7/15/1999	1276.23	1757.284
7/16/1999	1265.928	1800.937
7/19/1999	1265.606	1843.226
7/20/1999	1235.341	1816.572
7/21/1999	1215.311	1803.668
7/22/1999	1199.034	1819.204
7/23/1999	1192.44	1804.622
7/26/1999	1175.869	1795.314
7/27/1999	1177.149	1761.88
7/28/1999	1185.864	1745.084
7/29/1999	1164.881	1738.378
7/30/1999	1187.078	1721.641
8/2/1999	1169.396	1706.322
8/3/1999	1162.101	1713.479
8/4/1999	1167.271	1739.04
8/5/1999	1151.442	1742.57
8/6/1999	1165.496	1751.2
8/9/1999	1184.309	1777.658
8/10/1999	1170.819	1822.562
8/11/1999	1175.483	1821.899
8/12/1999	1206.15	1862.317
8/13/1999	1229.4	1897.39
8/16/1999	1231.968	1931.545
8/17/1999	1241.95	1929.412
8/18/1999	1236.666	1948.247
8/19/1999	1216.988	1916.906
8/20/1999	1223.69	1922.951
8/23/1999	1239.925	1961.45
8/24/1999	1241.292	1973.313
8/25/1999	1263.165	2053.16
8/26/1999	1260.075	2008.895
8/27/1999	1255.495	2009.752
8/30/1999	1254.997	2025.436
8/31/1999	1229.206	2023.506
9/1/1999	1230.251	2093.337
9/2/1999	1214.581	2118.489
9/3/1999	1239.417	2101.215
9/6/1999	1259.156	2180.336
9/7/1999	1255.158	2209.039
9/8/1999	1247.296	2209.039
9/9/1999	1260.58	2209.039
9/10/1999	1270.392	2241.882
9/13/1999	1260.707	2364.549
9/14/1999	1251.437	2384.498
9/15/1999	1252.27	2404.066
9/16/1999	1239.174	2435.018
9/17/1999	1225.554	2420.508
9/20/1999	1238.777	2413.119
9/21/1999	1208.665	2287.436
9/22/1999	1209.181	2284.89
9/23/1999	1211.678	2193.373
9/24/1999	1186.856	2080.498
9/27/1999	1204.587	2008.967
9/28/1999	1188.351	2126.96
9/29/1999	1187.926	2122.498
9/30/1999	1173.376	2153.711
10/1/1999	1158.806	2147.234
10/4/1999	1180.673	2155.862
10/5/1999	1185.447	2219.453
10/6/1999	1187.437	2243.781
10/7/1999	1186.874	2269.383
10/8/1999	1179.724	2282.669
10/11/1999	1190.675	2285.653
10/12/1999	1186.808	2331.392
10/13/1999	1182.887	2341.879
10/14/1999	1173.293	2277.009
10/15/1999	1152.433	2221.993
10/18/1999	1136.154	2085.128
10/19/1999	1155.934	2062.538
10/20/1999	1168.1	2173.788
10/21/1999	1157.452	2152.911
10/22/1999	1182.981	2134.839
10/25/1999	1181.335	2122.335
10/26/1999	1187.907	2104.001
10/27/1999	1188.381	2061.515
10/28/1999	1223.584	2061.515
10/29/1999	1228.276	2076.184
11/1/1999	1220.383	2149.037
11/2/1999	1220.924	2156.307
11/3/1999	1239.733	2116.968
11/4/1999	1243.008	2103.236
11/5/1999	1231.115	2132.01
11/8/1999	1232.895	2184.498
11/9/1999	1244.006	2175.566
11/10/1999	1256.56	2180.234
11/11/1999	1271.707	2150.815
11/12/1999	1261.294	2162.393
11/15/1999	1281.25	2170.594
11/16/1999	1294.417	2158.15
11/17/1999	1292.53	2148.607
11/18/1999	1306.454	2116.392
11/19/1999	1299.467	2128.022
11/22/1999	1288.461	2122.452
11/23/1999	1282.968	2092.308
11/24/1999	1280.524	2035.097
11/25/1999	1301.074	2050.561
11/26/1999	1303.085	2127.066
11/29/1999	1298.722	2215.232
11/30/1999	1272.441	2185.872
12/1/1999	1270.475	2167.838
12/2/1999	1276.615	2136.847
12/3/1999	1298.106	2135.751
12/6/1999	1284.822	2103.6
12/7/1999	1283.19	2048.929
12/8/1999	1276.33	2019.828
12/9/1999	1294.061	2033.528
12/10/1999	1294.368	2091.642
12/13/1999	1305.501	2163.455
12/14/1999	1313.121	2142.258
12/15/1999	1311.834	2086.129
12/16/1999	1326.475	2003.983
12/17/1999	1337.797	2026.728
12/20/1999	1353.891	1953.736
12/21/1999	1348.185	1939.547
12/22/1999	1364.547	1956.943
12/23/1999	1372.42	1876.333
12/24/1999	1374.723	1890.242
12/27/1999	1371.477	1976.32
12/28/1999	1366.439	2032.226
12/29/1999	1377.542	2089.927
12/30/1999	1397.447	2160.108
12/31/1999	1397.447	2160.108
1/3/2000	1401.552	2263.464
1/4/2000	1335.728	2197.585
1/5/2000	1317.872	2115.985
1/6/2000	1305.898	2115.985
1/7/2000	1350.742	2122.849
1/10/2000	1366.89	2102.297
1/11/2000	1351.195	2046.432
1/12/2000	1333.838	2053.283
1/13/2000	1337.012	2049.311
1/14/2000	1365.619	2093.514
1/17/2000	1372.561	2126.787
1/18/2000	1342.97	2076.583
1/19/2000	1335.611	2010.787
1/20/2000	1334.392	2014.211
1/21/2000	1330.312	2036.542
1/24/2000	1340.411	2032.981
1/25/2000	1329.87	2004.968
1/26/2000	1320.709	1969.873
1/27/2000	1314.787	1975.299
1/28/2000	1303.71	2004.02
1/31/2000	1259.307	1986.839
2/1/2000	1281.33	2044.921
2/2/2000	1300.444	2068.495
2/3/2000	1332.648	2112.314
2/4/2000	1348.415	2147.074
2/7/2000	1333.482	2201.438
2/8/2000	1362.896	2231.491
2/9/2000	1351.913	2262.121
2/10/2000	1341.87	2230.999
2/11/2000	1348.161	2235.3
2/14/2000	1328.682	2217.627
2/15/2000	1332.682	2208.949
2/16/2000	1354.748	2176.805
2/17/2000	1373.76	2131.858
2/18/2000	1348.376	2154.902
2/21/2000	1334.608	2117.758
2/22/2000	1333.67	2093.455
2/23/2000	1340.533	2092.223
2/24/2000	1334.801	2159.534
2/25/2000	1356.32	2145.817
2/28/2000	1341.084	2087.629
2/29/2000	1359.866	2081.036
3/1/2000	1369.821	2105.826
3/2/2000	1385.377	2147.232
3/3/2000	1402.156	2123.421
3/6/2000	1388.295	2123.434
3/7/2000	1380.053	2057.24
3/8/2000	1375.626	2023.198
3/9/2000	1367.524	2019.243
3/10/2000	1386.545	2022.849
3/13/2000	1354.074	2022.849
3/14/2000	1355.73	1882.775
3/15/2000	1330.846	1895.751
3/16/2000	1372.236	1959.456
3/17/2000	1372.168	1992.023
3/20/2000	1383.657	1997.594
3/21/2000	1398.94	1961.537
3/22/2000	1409.357	1951.346
3/23/2000	1394.595	1919.879
3/24/2000	1419.748	1928.872
3/27/2000	1411.99	1931.153
3/28/2000	1428.563	1933.393
3/29/2000	1424.78	1956.955
3/30/2000	1410.864	1969.196
3/31/2000	1406.677	1972.978
4/3/2000	1378.594	1979.544
4/4/2000	1397.929	1984.492
4/5/2000	1368.825	1981.216
4/6/2000	1400.584	1980.082
4/7/2000	1422.792	2025.003
4/10/2000	1419.754	2028.408
4/11/2000	1404.082	2018.983
4/12/2000	1406.394	2000.156
4/13/2000	1405.711	1940.142
4/14/2000	1387.243	1840.014
4/17/2000	1363.936	1670.792
4/18/2000	1377.065	1619.99
4/19/2000	1389.493	1749.46
4/20/2000	1403.307	1774.779
4/21/2000	1403.307	1809.102
4/24/2000	1403.307	1796.692
4/25/2000	1417.15	1738.321
4/26/2000	1434.397	1704.688
4/27/2000	1407.081	1745.701
4/28/2000	1426.251	1745.701
5/1/2000	1432.979	1745.701
5/2/2000	1446.365	1802.642
5/3/2000	1441.819	1813.435
5/4/2000	1425.026	1800.879
5/5/2000	1445.564	1824.671
5/8/2000	1444.33	1851.229
5/9/2000	1437.184	1843.009
5/10/2000	1420.844	1864.413
5/11/2000	1431.523	1865.633
5/12/2000	1455.885	1875.773
5/15/2000	1457.73	1911.999
5/16/2000	1477.032	1934.139
5/17/2000	1460.941	1933.969
5/18/2000	1469.732	1946.869
5/19/2000	1448.578	1974.702
5/22/2000	1429.845	1931.812
5/23/2000	1429	1927.654
5/24/2000	1420.315	1882.627
5/25/2000	1415.818	1877.347
5/26/2000	1420.56	1891.85
5/29/2000	1438.63	1896.798
5/30/2000	1436.597	1885.174
5/31/2000	1437.526	1898.462
6/1/2000	1437.526	1864.072
6/2/2000	1481.594	1865.394
6/5/2000	1465.452	1849.779
6/6/2000	1460.261	1842.333
6/7/2000	1458.848	1792.22
6/8/2000	1470.251	1806.756
6/9/2000	1472.706	1832.523
6/12/2000	1472.706	1805.532
6/13/2000	1484.618	1779.747
6/14/2000	1499.878	1804.159
6/15/2000	1499.857	1818.268
6/16/2000	1491.256	1807.482
6/19/2000	1480.237	1807.482
6/20/2000	1485.043	1785.515
6/21/2000	1490.423	1772.23
6/22/2000	1493.955	1744.508
6/23/2000	1489.035	1719.119
6/26/2000	1495.393	1683.091
6/27/2000	1488.264	1729.712
6/28/2000	1487.149	1700.484
6/29/2000	1453.909	1698.848
6/30/2000	1466.348	1687.771
7/3/2000	1457.796	1677.35
7/4/2000	1464.225	1657.777
7/5/2000	1456.294	1674.214
7/6/2000	1449.716	1651.266
7/7/2000	1469.335	1626.656
7/10/2000	1478.334	1627.47
7/11/2000	1483.983	1645.814
7/12/2000	1496.914	1628.905
7/13/2000	1494.056	1633.663
7/14/2000	1491.3	1663.727
7/17/2000	1492.199	1691.432
7/18/2000	1479.323	1700.714
7/19/2000	1473.91	1679.611
7/20/2000	1476.791	1689.584
7/21/2000	1462.909	1686.735
7/24/2000	1468.73	1685.71
7/25/2000	1467.756	1667.648
7/26/2000	1464.672	1653.212
7/27/2000	1448.686	1663.5
7/28/2000	1438.514	1674.716
7/31/2000	1449.343	1671.939
8/1/2000	1451.638	1675.861
8/2/2000	1464.725	1669.931
8/3/2000	1455.072	1638.376
8/4/2000	1458.495	1615.252
8/7/2000	1476.259	1562.904
8/8/2000	1469.532	1579.178
8/9/2000	1485.662	1564.946
8/10/2000	1488.097	1553.494
8/11/2000	1490.388	1577.258
8/14/2000	1497.725	1603.088
8/15/2000	1496.304	1603.088
8/16/2000	1504.259	1586.841
8/17/2000	1513.382	1575.515
8/18/2000	1515.846	1580.887
8/21/2000	1513.415	1575.327
8/22/2000	1523.334	1572.093
8/23/2000	1528.998	1568.608
8/24/2000	1521.822	1531.225
8/25/2000	1513.891	1508.63
8/28/2000	1523.621	1480.872
8/29/2000	1517.95	1463.442
8/30/2000	1506.131	1415.47
8/31/2000	1506.42	1466.247
9/1/2000	1516.452	1491.652
9/4/2000	1529.24	1515.894
9/5/2000	1524.904	1593.55
9/6/2000	1522.901	1629.972
9/7/2000	1528.193	1670.995
9/8/2000	1512.357	1793.56
9/11/2000	1521.976	1731.866
9/12/2000	1511.613	1652.384
9/13/2000	1498.125	1636.31
9/14/2000	1493.247	1733.698
9/15/2000	1498.572	1718.661
9/18/2000	1483.221	1691.097
9/19/2000	1481.873	1697.883
9/20/2000	1479.775	1669.743
9/21/2000	1461.3	1637.824
9/22/2000	1449.186	1657.024
9/25/2000	1448.237	1685.035
9/26/2000	1439.287	1682.343
9/27/2000	1446.369	1681.162
9/28/2000	1449.906	1676.125
9/29/2000	1457.424	1693.742
10/2/2000	1467.354	1692.27
10/3/2000	1475.45	1650.764
10/4/2000	1475.981	1620.038
10/5/2000	1481.812	1602.827
10/6/2000	1473.807	1624.814
10/9/2000	1455.757	1597.732
10/10/2000	1460.437	1585.81
10/11/2000	1436.976	1575.825
10/12/2000	1451.795	1549.151
10/13/2000	1451.236	1508.685
10/16/2000	1450.252	1546.677
10/17/2000	1441.151	1522.502
10/18/2000	1427.359	1486.466
10/19/2000	1455.467	1523.583
10/20/2000	1472.48	1553.099
10/23/2000	1484.314	1525.944
10/24/2000	1505.288	1538.101
10/25/2000	1490.391	1535.844
10/26/2000	1489.148	1549.42
10/27/2000	1493.203	1546.268
10/30/2000	1494.712	1541.381
10/31/2000	1503.23	1557.197
11/1/2000	1509.91	1591.766
11/2/2000	1498.229	1564.405
11/3/2000	1503.597	1555.293
11/6/2000	1512.311	1527.052
11/7/2000	1509.752	1500.682
11/8/2000	1514.696	1481.189
11/9/2000	1502.342	1489.878
11/10/2000	1493.913	1481.463
11/13/2000	1475.596	1463.167
11/14/2000	1503.874	1449.707
11/15/2000	1513.038	1420.565
11/16/2000	1505.065	1416.247
11/17/2000	1512.855	1390.704
11/20/2000	1485.446	1363.643
11/21/2000	1496.23	1392.202
11/22/2000	1462.161	1352.062
11/23/2000	1455.403	1328.154
11/24/2000	1478.688	1352.125
11/27/2000	1492.184	1348.525
11/28/2000	1482.16	1306.966
11/29/2000	1483.879	1313.25
11/30/2000	1449.828	1320.087
12/1/2000	1464.415	1379.146
12/4/2000	1441.385	1430.218
12/5/2000	1468.473	1425.675
12/6/2000	1449.845	1502.348
12/7/2000	1444.704	1503.868
12/8/2000	1443.657	1505.488
12/11/2000	1457.779	1486.999
12/12/2000	1449.516	1460.196
12/13/2000	1435.805	1416.862
12/14/2000	1409.336	1453.966
12/15/2000	1381.045	1449.845
12/18/2000	1392.004	1427.882
12/19/2000	1415.824	1402.455
12/20/2000	1382.895	1397.501
12/21/2000	1380.186	1373.034
12/22/2000	1384.593	1371.741
12/25/2000	1384.593	1371.741
12/26/2000	1384.593	1371.741
12/27/2000	1407.998	1372.566
12/28/2000	1420.211	1367.34
12/29/2000	1411.222	1367.626
1/1/2001	1411.222	1367.626
1/2/2001	1405.321	1367.626
1/3/2001	1399.535	1358.815
1/4/2001	1412.346	1338.698
1/5/2001	1404.077	1299.958
1/8/2001	1394.669	1274.472
1/9/2001	1395.412	1256.341
1/10/2001	1385.157	1257.631
1/11/2001	1403.456	1343.507
1/12/2001	1407.654	1343.497
1/15/2001	1414.665	1288.069
1/16/2001	1394.999	1275.283
1/17/2001	1413.988	1304.974
1/18/2001	1394.926	1292.813
1/19/2001	1384.749	1278.055
1/22/2001	1386.079	1249.544
1/23/2001	1388.167	1239.276
1/24/2001	1403.974	1224.002
1/25/2001	1408.895	1236.224
1/26/2001	1402.047	1238.586
1/29/2001	1412.928	1228.255
1/30/2001	1403.535	1268.265
1/31/2001	1415.103	1322.994
2/1/2001	1397.942	1317.886
2/2/2001	1395.51	1281.438
2/5/2001	1397.663	1254.903
2/6/2001	1402.757	1277.636
2/7/2001	1387.492	1269.794
2/8/2001	1394.677	1280.147
2/9/2001	1393.007	1284.913
2/12/2001	1392.849	1294.279
2/13/2001	1396.163	1295.578
2/14/2001	1386.807	1305.498
2/15/2001	1390.92	1302.338
2/16/2001	1381.09	1311.89
2/19/2001	1369.102	1319.189
2/20/2001	1367.044	1329.85
2/21/2001	1349.533	1296.157
2/22/2001	1332.297	1289.284
2/23/2001	1313.436	1284.011
2/26/2001	1331.371	1284.011
2/27/2001	1339.837	1282.815
2/28/2001	1338.061	1269.96
3/1/2001	1323.721	1262.244
3/2/2001	1323.086	1282.954
3/5/2001	1326.276	1288.743
3/6/2001	1344.689	1292.735
3/7/2001	1342.457	1288.445
3/8/2001	1336.899	1327.5
3/9/2001	1338.294	1324.916
3/12/2001	1314.025	1323.762
3/13/2001	1296.425	1315.023
3/14/2001	1283.309	1253.577
3/15/2001	1290.248	1279.915
3/16/2001	1258.236	1277.687
3/19/2001	1244.089	1258.519
3/20/2001	1254.848	1271.847
3/21/2001	1235.188	1256.715
3/22/2001	1186.314	1239.39
3/23/2001	1204.277	1247.254
3/26/2001	1245.215	1260.928
3/27/2001	1266.235	1251.57
3/28/2001	1253.147	1249.275
3/29/2001	1255.101	1233.58
3/30/2001	1265.155	1246.386
4/2/2001	1264.742	1241.705
4/3/2001	1225.922	1216.025
4/4/2001	1219.972	1217.708
4/5/2001	1251.109	1247.938
4/6/2001	1251.921	1248.186
4/9/2001	1270.302	1235.931
4/10/2001	1300.987	1252.107
4/11/2001	1307.809	1257.073
4/12/2001	1308.538	1287.123
4/13/2001	1308.538	1287.123
4/16/2001	1308.538	1287.123
4/17/2001	1301.366	1300.556
4/18/2001	1330.367	1351.493
4/19/2001	1311.446	1344.323
4/20/2001	1302.532	1339.993
4/23/2001	1289.939	1336.291
4/24/2001	1308.078	1322.298
4/25/2001	1309.134	1322.141
4/26/2001	1327.889	1328.738
4/27/2001	1346.653	1336.706
4/30/2001	1346.653	1348.047
5/1/2001	1350.238	1348.047
5/2/2001	1349.144	1337.389
5/3/2001	1319.804	1318.055
5/4/2001	1308.127	1308.677
5/7/2001	1319.472	1291.242
5/8/2001	1318.161	1291.162
5/9/2001	1311.556	1273.406
5/10/2001	1348.991	1267.153
5/11/2001	1341.771	1269.906
5/14/2001	1333.089	1242.199
5/15/2001	1342.137	1227.462
5/16/2001	1330.951	1236.168
5/17/2001	1345.243	1246.228
5/18/2001	1361.708	1289.755
5/21/2001	1359.849	1295.88
5/22/2001	1372.747	1282.893
5/23/2001	1360.26	1289.141
5/24/2001	1359.191	1297.511
5/25/2001	1347.034	1314.855
5/28/2001	1357.573	1304.64
5/29/2001	1353.246	1271.319
5/30/2001	1335.299	1255.938
5/31/2001	1342.843	1243.165
6/1/2001	1333.263	1207.795
6/4/2001	1333.263	1207.795
6/5/2001	1353.204	1165.632
6/6/2001	1351.309	1161.765
6/7/2001	1348.298	1198.127
6/8/2001	1346.745	1189.947
6/11/2001	1335.463	1155.485
6/12/2001	1316.636	1164.527
6/13/2001	1327.527	1162.933
6/14/2001	1308.873	1148.945
6/15/2001	1289.124	1147.676
6/18/2001	1289.511	1139.352
6/19/2001	1284.713	1133.383
6/20/2001	1279.999	1120.031
6/21/2001	1285.586	1115.467
6/22/2001	1300.358	1108.154
6/25/2001	1306.953	1073.682
6/26/2001	1293.795	1044.487
6/27/2001	1287.031	1068.275
6/28/2001	1288.475	1068.114
6/29/2001	1312.678	1087.457
7/2/2001	1332.384	1085.508
7/3/2001	1315.969	1064.439
7/4/2001	1312.8	1046.814
7/5/2001	1316.182	1046.969
7/6/2001	1291.806	1045.954
7/9/2001	1287.248	1000.361
7/10/2001	1279.302	980.492
7/11/2001	1260.264	945.586
7/12/2001	1265.533	973.372
7/13/2001	1265.388	937.689
7/16/2001	1251.403	895.487
7/17/2001	1251.497	908.429
7/18/2001	1227.619	952.035
7/19/2001	1234.642	1010.536
7/20/2001	1226.724	973.72
7/23/2001	1234.408	1010.654
7/24/2001	1226.603	1020.906
7/25/2001	1203.445	1022.635
7/26/2001	1212.357	1037.585
7/27/2001	1230.839	1058.333
7/30/2001	1248.808	1034.997
7/31/2001	1259.104	1053.655
8/1/2001	1266.018	1057.842
8/2/2001	1254.394	1077.049
8/3/2001	1232.676	1085.05
8/6/2001	1240.323	1080.761
8/7/2001	1244.851	1033.128
8/8/2001	1232.623	1018.201
8/9/2001	1215.286	1017.862
8/10/2001	1207.021	1010.905
8/13/2001	1216.298	1008.157
8/14/2001	1229.462	1034.016
8/15/2001	1217.229	1034.016
8/16/2001	1214.92	1043.023
8/17/2001	1194.291	1036.309
8/20/2001	1196.992	1035.579
8/21/2001	1210.243	1034.145
8/22/2001	1207.745	1033.323
8/23/2001	1222.555	1035.3
8/24/2001	1236.586	1054.94
8/27/2001	1243.603	1073.882
8/28/2001	1221.831	1083.409
8/29/2001	1227.461	1072.119
8/30/2001	1207.782	1071.388
8/31/2001	1199.203	1073.455
9/3/2001	1182.933	1062.711
9/4/2001	1193.776	1055.247
9/5/2001	1175.61	1042.382
9/6/2001	1148.025	1037.917
9/7/2001	1112.269	1029.958
9/10/2001	1105.087	988.01
9/11/2001	1041.046	993.403
9/12/2001	1039.717	916.186
9/13/2001	1051.425	921.394
9/14/2001	977.801	875.811
9/17/2001	1011.066	859.33
9/18/2001	1014.639	859.558
9/19/2001	984.494	874.192
9/20/2001	927.733	827.358
9/21/2001	888.401	818.049
9/24/2001	945.514	831.864
9/25/2001	970.001	838.525
9/26/2001	984.939	835.217
9/27/2001	988.994	840.979
9/28/2001	1036.159	861.294
10/1/2001	1000.369	851.14
10/2/2001	1021.123	858.956
10/3/2001	1009.261	855.835
10/4/2001	1059.892	876.172
10/5/2001	1050.626	870.305
10/8/2001	1051.412	856.769
10/9/2001	1052.219	857.769
10/10/2001	1087.214	861.273
10/11/2001	1101.911	872.062
10/12/2001	1095.112	870.61
10/15/2001	1039.424	873.082
10/16/2001	1043.485	889.195
10/17/2001	1072.406	910.726
10/18/2001	1040.606	908.869
10/19/2001	1020.266	908.146
10/22/2001	1041.117	921.423
10/23/2001	1077.209	928.212
10/24/2001	1069.542	922.467
10/25/2001	1049.446	913.893
10/26/2001	1084.25	916.474
10/29/2001	1066.222	926.267
10/30/2001	1036.096	922.993
10/31/2001	1050.919	959.251
11/1/2001	1063.496	997.486
11/2/2001	1065.933	983.671
11/5/2001	1097.648	1003.925
11/6/2001	1091.129	1001.573
11/7/2001	1109.185	1015.528
11/8/2001	1134.424	1016.858
11/9/2001	1113.828	1023.621
11/12/2001	1083.82	1001.88
11/13/2001	1130.406	1009.721
11/14/2001	1113.011	1028.957
11/15/2001	1101.276	1038.83
11/16/2001	1120.515	1062.069
11/19/2001	1131.586	1071.802
11/20/2001	1126.137	1058.887
11/21/2001	1119.356	1050.323
11/22/2001	1138.903	1039.084
11/23/2001	1142.217	1013.721
11/26/2001	1135.523	1016.892
11/27/2001	1118.695	1023.399
11/28/2001	1100.097	1025.57
11/29/2001	1102.578	1022.52
11/30/2001	1103.608	1022.37
12/3/2001	1099.795	1021.341
12/4/2001	1107.261	1020.462
12/5/2001	1138.964	1028.373
12/6/2001	1136.757	1036.527
12/7/2001	1127.701	1028.855
12/10/2001	1104.773	1009.601
12/11/2001	1108.256	1004.966
12/12/2001	1090.008	988.183
12/13/2001	1067.204	973.202
12/14/2001	1061.479	976.219
12/17/2001	1093.425	975.481
12/18/2001	1090.477	984.305
12/19/2001	1087.767	997.52
12/20/2001	1075.555	985.635
12/21/2001	1106.749	979.037
12/24/2001	1106.792	986.106
12/25/2001	1106.792	986.106
12/26/2001	1106.792	986.106
12/27/2001	1129.5	985.026
12/28/2001	1137.939	989.877
12/31/2001	1137.939	989.877
1/1/2002	1137.939	989.877
1/2/2002	1110.633	995.057
1/3/2002	1126.747	998.219
1/4/2002	1119.071	1003.192
